type,modified,language,license,rightsHolder,institutionCode,datasetID,datasetName,basisOfRecord,eventID,samplingProtocol,eventDate,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,occurrenceID,recordedBy,scientificName,kingdom,phylum,vernacularName,taxonRank
event,2019-03-14T09:30:36Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:519:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:519:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:30:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:520:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:520:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:30:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:521:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:521:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:30:57Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:522:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:522:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:31:03Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:523:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:523:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:31:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:524:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:524:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:31:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:525:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:525:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:31:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:526:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:526:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:31:27Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:527:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:527:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:31:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:528:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:528:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:33:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:529:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:529:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:33:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:530:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:530:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:33:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:531:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:531:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:33:39Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:532:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:532:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:33:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:533:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:533:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:33:52Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:534:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:534:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:33:58Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:535:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:535:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:34:04Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:536:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:536:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:34:11Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:537:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:537:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:34:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:538:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:538:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:34:22Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:539:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:539:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:34:53Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:540:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:540:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:34:59Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:541:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:541:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:35:05Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:542:event-release,"",2015-04-22T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:542:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:35:11Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:543:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:543:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:35:18Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:544:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:544:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:35:23Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:545:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:545:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:35:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:546:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:546:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:35:37Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:547:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:547:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:35:47Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:548:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:548:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:35:53Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:549:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:549:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:36:01Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:550:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:550:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:36:07Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:551:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:551:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:36:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:552:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:552:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:36:20Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:553:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:553:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:36:25Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:554:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:554:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:36:31Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:555:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:555:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:36:37Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:556:event-release,"",2015-04-27T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:556:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:52:52Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2199:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2199:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:52:58Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2200:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2200:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:53:06Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2201:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2201:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:53:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2202:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2202:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:53:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2203:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2203:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
